App,Translated_Review,Sentiment,Sentiment_Polarity,Sentiment_Subjectivity
Angry Birds Classic,"It would lot fun freeze much.I've lost many coins power-ups freeze up. I come terms freezing up. I realize part game part learned play around it. What hard come terms fact I stay big league week I become shadow player. I show device I'm using top hundred I check another device I'm there. I get rewards sticker end game I place top 100 top 10 higher. The 40 player heat seem affected still win 600 coins place first reason play able compete best world. I would like think deliberately give everybody chance get top, I'm afraid maybe people buy power ups instead watch videos them. The reason I wonder I see accounts got many many placements long time. Others like mine seem disappear week. It would sure nice get answer this. Not able compete best world takes fun it...",Positive,0.292013889,0.483912037
Angry Birds Classic,This game bit nice games u good children's adults cause u bored play game even aged also sit,Negative,-0.016666667,0.633333333
Angry Birds Classic,THIS I HAVE FINISHED PLAYING AND I WOULD LIKE IT TO HAVE MORE GAMES ON IT SOMETIMES IT STALLS COULD DO WITH MORE POWER UPS AND MORE ANGRY BIRDS TO GET RID OF BAD PIGGIES,Positive,0.06,0.633333333
Angry Birds Classic,I hate boring ads. If I wanted games I would've played them... ..and finally uninstall.,Negative,-0.6,0.966666667
Angry Birds Classic,"Angry birds freezes constantly! Like game, hate freezes everytime I play it! It cost lot points makes lose birds freezes! Fix I'll rate 5!",Negative,-0.475,0.658333333
Angry Birds Classic,Ruined ads. Used fun ads expected degree. Offer paid version let us ad free game improve rate ads displayed please. Uninstalling.,Positive,0.05,0.45
Angry Birds Classic,"Not classic. If like watching ads playing, game you. Ridiculous amount ads. Uninstalling today.",Negative,-0.272222222,0.522222222
Angry Birds Classic,Is really good game wasting time. I like able buy using real money aspect games using. Too easy people get trouble.,Positive,0.205555556,0.493055556
Angry Birds Classic,HATE HATE HATE THE NEW UPDATE IT WAS BETTER BEFORE STUPID UPDATE CAME IT WAS PERFECT GIVE US THE OLD ONE BACK PLEASE BECAUSE I WOULD INSTALL THIS GAME AGAIN AND SAY YAY THE STUPID UPDATE IS GONE!,Negative,-0.260330579,0.659504132
Angry Birds Classic,"This game freezes time league mode, I lost countless power ups cant even finish levels due freezing. It happens time. I huge fan game ruined.",Negative,-0.105,0.515
Angry Birds Classic,I absolutely love game keeps freezing especially I went level please fix I want uninstall I really enjoy game could fit please fix bugs would great,Positive,0.185714286,0.578571429
Angry Birds Classic,Awesome.... I love fact birds powers. All unique features kind. If birds would game would boring.,Positive,0.179166667,0.816666667
Angry Birds Classic,"This game cool, challenging challenging games make want throw phone window, birds Rovio gave sometimes really weak much damage fortresses pigs built. Rovio, want everybody say make aggervating raging games ever?",Positive,0.129166667,0.645833333
Angry Birds Classic,"stars finished, I CAN'T play further, mighty eagle costly safe way purchase mighty eagle get stars play... I want play unconditionally. game gross.",Positive,0.15,0.533333333
Angry Birds Classic,Great game. But I would like buy get ads-free. The ads low quality frequent.,Positive,0.125,0.4375
Angry Birds Classic,"Downloaded thinking good old classic, basic version Angry Birds without ridiculous gimmicks money grabs. It's course got greedy. Deleted it.",Positive,0.022222222,0.515277778
Angry Birds Classic,This game TRASH . everything SUCKS . throw away ATP . I killed fat green pig still get enough points go next level .,Negative,-0.183333333,0.25
Angry Birds Classic,Often times bonus scope aimer get viewing short video work tap view video. Same goes several helpers.,Neutral,0,0.141666667
Angry Birds Classic,Nothing ad riddled garbage. Used fun pay-to-play waste time obscene number ads. No thanks!,Negative,-0.008333333,0.133333333
Angry Birds Classic,Used love paid version avoid ads. Now I No option buy get rid ads. Shame,Positive,0.5,0.6
Angry Birds Classic,"I'm absolutely APPALLED family type game would advertisements like ""Kick Buddy""!!! I'm truly disgusted. Such shame family enjoy game can't.",Negative,-0.430208333,0.633333333
Angry Birds Classic,Ridiculous amount ads. Won't stop asking rate games. I remember actually fun. Sellouts.,Negative,-0.016666667,0.6
Angry Birds Classic,Good game let get past Might League warm Feather League. Does anyone know advance?,Positive,0.1625,0.4625
Angry Birds Classic,Another game pop ups. Give break. Fun many ads way exit them. Done games like this.,Positive,0.133333333,0.366666667
Angry Birds Classic,"Buggy, league crashes lot. Tired game crash I'm win level I spent buffs on. A game I play sound turned suddenly blast unsolicited ad sound full volume. It's embarrassing annoying everyone else earshot. Great game terrible intrusive ads. Worst I hit level bird slingshot close top screen I intermittently get tip pinky pull bird rather scrolling play area. Tough win level I'm constantly dropping birds.",Negative,-0.046604938,0.553703704
Angry Birds Classic,Why can't I go section want more?? I uninstalling right now...,Positive,0.392857143,0.517857143
Angry Birds Classic,"Awful, game completely changed ruined game. Example, YOU CAN'T EVEN CLEAR ONE OF THE GOLDEN EGG LEVELS! Plus I BUY levels in-game currency, WHAT THE HECK! This amazing game ruined. Rovio needs let franchise die, install...",Negative,-0.11640625,0.547916667
Angry Birds Classic,I love game points pay ability aim?? Such shame. It's quickly becoming annoying.,Negative,-0.05,0.65
Angry Birds Classic,Too many adverts mighty league keeps crashing freezing impressed I got sick freezing uninstalled,Positive,0.296428571,0.814285714
Angry Birds Classic,Used awesome every play interrupted video ad ask another game. Even tried trick tapping ad. WTH????? Uninstalling looking alternatives. Bye.,Positive,0.3,0.7
Angry Birds Classic,nan,nan,nan,nan
Angry Birds Classic,Devs still can't bothered fix freezing issue. I understand must concentrating underpar sequel (2) disgusting.,Negative,-1,1
Angry Birds Classic,"It's fun game, would much fun would quit freezing wasting special items. It also deleted background colors things I unlocked game.",Positive,0.031428571,0.354285714
Angry Birds Classic,I'm really sick games have/show exit without rebooting phone. YOU SUCK!,Negative,-0.892857143,0.857142857
Angry Birds Classic,Used love old version. One adventure another without 30 second commercial breaks... plain fun. Now pain Play... unfortunately.,Positive,0.026530612,0.336734694
Angry Birds Classic,The game freezing levels makes restart device every time. Still fun!,Negative,-0.0125,0.3
Angry Birds Classic,"I like play Angry Birds, constantly freezing exit wait unfreezes.",Negative,-0.25,0.666666667
Angry Birds Classic,I love Angry Birds. But stupid u stars unlock next challenge. Uninstalling never playing again.,Negative,-0.2,0.65
Angry Birds Classic,nan,nan,nan,nan
Angry Birds Rio,"This game ads every level. The pop ups get power ups extremely annoying. And ads play volunteer automatically, sucks someplace quiet. The ads make lot less fun actually almost unplayable... There games far fewer ads.",Negative,-0.185185185,0.444444444
Angry Birds Rio,The makers game ruined RIO advertising I put moving around different levels. I also put watching advertisement every 3 minutes get telescope. I also paid extra ad free game.,Negative,-0.08,0.46
Angry Birds Rio,"Used favourite game. Now infected angry birds classic virus. Hangs every step. 5 minutes sling shot, else need hate. 21-7-18",Negative,-0.383333333,0.616666667
Angry Birds Rio,Adverts spoil game keep watching get guide line really annoying... always loved game can't play theses issues,Negative,-0.225,0.625
Angry Birds Rio,nan,nan,nan,nan
Angry Birds Rio,After years still favorite game. Please hold back ads though. It's making play games.,Positive,0.033333333,0.466666667
Angry Birds Rio,The ads... I know free game really annoys dont even option remove ads like games. This needs adding quickly. otherwise gonna lose downloaders including me! However thank sorting ads covering scores powerups got star back. It also sometimes crashes ace 2 rare...,Positive,0.152777778,0.466666667
Angry Birds Rio,I edited game rating again. I gave 5 stars week ago since I've experiencing freesing multiple times per game.. super sad.,Negative,-0.193333333,0.493333333
Angry Birds Rio,nan,nan,nan,nan
Angry Birds Rio,Now play add claim daily reward. Don't turd. Just uninstalled. Lousy update.,Negative,-0.25,0.25
Angry Birds Rio,"Fling birds structures- classic idea!!! Still best angry bird games left. With collectable items extra features whilst following rio films story line. This currently 3rd time round andunfortunately minor adjustments made better. The treasure hunt originally novel idea need find secret levels first limited couple levels per day. But biggest issue increase videos length, roving seems forgotten eats ones data knock effect asto often play online.",Positive,0.087792304,0.335204082
Angry Birds Rio,I think game nice graphics game superb . I downloaded game I continuously playing game . This version better space version,Positive,0.071428571,0.585714286
Angry Birds Rio,TOO MANY ADS NOW NO FUN JUST TOO MANY ADS DONT BOTHER INSTALLING,Positive,0.283333333,0.4
Angry Birds Rio,Another game ruined greedy pigs rovio. Add add add add add add add add after... You get picture. Its even short adds exit. The game polluted full 30 second adds cannot exit untill completed. Please say vulgar display advertising greed.,Negative,-0.191666667,0.408333333
Angry Birds Rio,Angry Birds Rio anything new long time removing star. It's grand game needs new levels,Negative,-0.029545455,0.618181818
Angry Birds Rio,like game I issue I can't claim daily gifts I shoot bird shoot shoot google play fix problem get stars,Negative,-0.2,0.2
Angry Birds Rio,nan,nan,nan,nan
Angry Birds Rio,Sorta wish new Rio movie comes get NEW levels hopefully. Same AB games.,Positive,0.090909091,0.34469697
Angry Birds Rio,Ads ads non stop ads. Nice like ads. Bad want play game.,Negative,-0.166666667,0.688888889
